"age","mx","qx","lx","dx","ex","sex","year","year_start","year_end"
35,0.00087,0.00087,98966.5,86.1,47.5,"Female","2020-2022",2020,2022
36,0.000806,0.000806,98880.4,79.7,46.54,"Female","2020-2022",2020,2022
37,0.000953,0.000952,98800.8,94.1,45.58,"Female","2020-2022",2020,2022
38,0.00114,0.001139,98706.7,112.4,44.62,"Female","2020-2022",2020,2022
39,0.001253,0.001252,98594.3,123.4,43.67,"Female","2020-2022",2020,2022
40,0.001183,0.001182,98470.8,116.4,42.72,"Female","2020-2022",2020,2022
41,0.001254,0.001253,98354.5,123.2,41.77,"Female","2020-2022",2020,2022
42,0.001617,0.001615,98231.2,158.7,40.83,"Female","2020-2022",2020,2022
43,0.00135,0.00135,98072.5,132.4,39.89,"Female","2020-2022",2020,2022
44,0.001478,0.001476,97940.2,144.6,38.94,"Female","2020-2022",2020,2022
45,0.00171,0.001709,97795.6,167.1,38,"Female","2020-2022",2020,2022
46,0.001871,0.001869,97628.5,182.5,37.06,"Female","2020-2022",2020,2022
47,0.002431,0.002428,97446,236.6,36.13,"Female","2020-2022",2020,2022
48,0.00264,0.002637,97209.4,256.3,35.22,"Female","2020-2022",2020,2022
49,0.002009,0.002007,96953.1,194.5,34.31,"Female","2020-2022",2020,2022
50,0.002606,0.002603,96758.5,251.9,33.38,"Female","2020-2022",2020,2022
51,0.002752,0.002748,96506.7,265.2,32.47,"Female","2020-2022",2020,2022
52,0.003371,0.003365,96241.5,323.9,31.55,"Female","2020-2022",2020,2022
53,0.003193,0.003188,95917.6,305.8,30.66,"Female","2020-2022",2020,2022
54,0.003433,0.003427,95611.9,327.7,29.75,"Female","2020-2022",2020,2022
55,0.004153,0.004144,95284.2,394.8,28.86,"Female","2020-2022",2020,2022
56,0.004135,0.004127,94889.4,391.6,27.97,"Female","2020-2022",2020,2022
57,0.004124,0.004116,94497.8,388.9,27.09,"Female","2020-2022",2020,2022
58,0.004725,0.004714,94108.9,443.6,26.2,"Female","2020-2022",2020,2022
59,0.00576,0.005744,93665.3,538,25.32,"Female","2020-2022",2020,2022
60,0.006369,0.006349,93127.3,591.3,24.46,"Female","2020-2022",2020,2022
61,0.006881,0.006857,92536,634.5,23.62,"Female","2020-2022",2020,2022
62,0.007073,0.007048,91901.5,647.7,22.77,"Female","2020-2022",2020,2022
63,0.007791,0.00776,91253.8,708.2,21.93,"Female","2020-2022",2020,2022
64,0.008007,0.007975,90545.6,722.1,21.1,"Female","2020-2022",2020,2022
65,0.008829,0.00879,89823.5,789.5,20.27,"Female","2020-2022",2020,2022
66,0.010772,0.010715,89033.9,954,19.44,"Female","2020-2022",2020,2022
67,0.011088,0.011027,88080,971.2,18.65,"Female","2020-2022",2020,2022
68,0.012461,0.012384,87108.7,1078.8,17.85,"Female","2020-2022",2020,2022
69,0.013763,0.013669,86030,1176,17.07,"Female","2020-2022",2020,2022
70,0.0147,0.014593,84854,1238.2,16.3,"Female","2020-2022",2020,2022
71,0.01597,0.015843,83615.8,1324.7,15.53,"Female","2020-2022",2020,2022
72,0.018063,0.017902,82291,1473.1,14.77,"Female","2020-2022",2020,2022
73,0.019758,0.019565,80817.9,1581.2,14.03,"Female","2020-2022",2020,2022
74,0.022015,0.021775,79236.7,1725.4,13.3,"Female","2020-2022",2020,2022
75,0.025123,0.024811,77511.3,1923.2,12.59,"Female","2020-2022",2020,2022
76,0.027316,0.026948,75588.1,2036.9,11.89,"Female","2020-2022",2020,2022
77,0.030707,0.030243,73551.2,2224.4,11.21,"Female","2020-2022",2020,2022
78,0.035122,0.034516,71326.8,2461.9,10.54,"Female","2020-2022",2020,2022
79,0.039105,0.038355,68864.9,2641.3,9.9,"Female","2020-2022",2020,2022
80,0.04602,0.044984,66223.5,2979,9.28,"Female","2020-2022",2020,2022
81,0.05026,0.049028,63244.5,3100.8,8.69,"Female","2020-2022",2020,2022
82,0.057335,0.055737,60143.8,3352.2,8.11,"Female","2020-2022",2020,2022
83,0.066008,0.063899,56791.5,3628.9,7.56,"Female","2020-2022",2020,2022
84,0.071737,0.069253,53162.6,3681.7,7.05,"Female","2020-2022",2020,2022
85,0.082436,0.079173,49480.9,3917.6,6.53,"Female","2020-2022",2020,2022
86,0.092548,0.088455,45563.4,4030.3,6.05,"Female","2020-2022",2020,2022
87,0.106456,0.101076,41533.1,4198,5.59,"Female","2020-2022",2020,2022
88,0.123507,0.116323,37335.1,4342.9,5.16,"Female","2020-2022",2020,2022
89,0.133772,0.125386,32992.1,4136.7,4.78,"Female","2020-2022",2020,2022
90,0.151205,0.140577,28855.4,4056.4,4.39,"Female","2020-2022",2020,2022
91,0.175336,0.161204,24799,3997.7,4.03,"Female","2020-2022",2020,2022
92,0.20058,0.182297,20801.3,3792,3.7,"Female","2020-2022",2020,2022
93,0.219995,0.198194,17009.3,3371.1,3.42,"Female","2020-2022",2020,2022
94,0.251747,0.223602,13638.1,3049.5,3.14,"Female","2020-2022",2020,2022
95,0.27779,0.243912,10588.6,2582.7,2.9,"Female","2020-2022",2020,2022
96,0.316415,0.273194,8005.9,2187.2,2.67,"Female","2020-2022",2020,2022
97,0.332417,0.28504,5818.8,1658.6,2.49,"Female","2020-2022",2020,2022
98,0.390625,0.326797,4160.2,1359.5,2.28,"Female","2020-2022",2020,2022
99,0.4081,0.338939,2800.6,949.2,2.15,"Female","2020-2022",2020,2022
100,0.450279,0.367533,1851.4,680.4,2,"Female","2020-2022",2020,2022
0,0.004483,0.004473,1e+05,447.3,77.98,"Male","2019-2021",2019,2021
1,0.000276,0.000276,99552.7,27.4,77.33,"Male","2019-2021",2019,2021
2,0.000164,0.000164,99525.3,16.3,76.35,"Male","2019-2021",2019,2021
3,0.000178,0.000178,99509,17.7,75.36,"Male","2019-2021",2019,2021
4,1.9e-05,1.9e-05,99491.2,1.9,74.38,"Male","2019-2021",2019,2021
5,5.7e-05,5.7e-05,99489.3,5.7,73.38,"Male","2019-2021",2019,2021
6,9.4e-05,9.4e-05,99483.7,9.4,72.38,"Male","2019-2021",2019,2021
7,7.4e-05,7.4e-05,99474.3,7.3,71.39,"Male","2019-2021",2019,2021
8,5.4e-05,5.4e-05,99467,5.4,70.39,"Male","2019-2021",2019,2021
9,5.3e-05,5.3e-05,99461.6,5.3,69.4,"Male","2019-2021",2019,2021
10,7.1e-05,7.1e-05,99456.3,7,68.4,"Male","2019-2021",2019,2021
11,0.00016,0.00016,99449.3,15.9,67.41,"Male","2019-2021",2019,2021
12,7.2e-05,7.2e-05,99433.4,7.1,66.42,"Male","2019-2021",2019,2021
13,0.000109,0.000109,99426.3,10.9,65.42,"Male","2019-2021",2019,2021
14,0.000167,0.000166,99415.4,16.6,64.43,"Male","2019-2021",2019,2021
15,3.7e-05,3.7e-05,99398.9,3.7,63.44,"Male","2019-2021",2019,2021
16,0.000226,0.000226,99395.1,22.5,62.44,"Male","2019-2021",2019,2021
17,0.00025,0.00025,99372.6,24.8,61.46,"Male","2019-2021",2019,2021
18,0.000415,0.000415,99347.8,41.2,60.47,"Male","2019-2021",2019,2021
19,0.000643,0.000643,99306.6,63.9,59.5,"Male","2019-2021",2019,2021
20,0.000497,0.000497,99242.7,49.4,58.53,"Male","2019-2021",2019,2021
21,0.000678,0.000678,99193.3,67.2,57.56,"Male","2019-2021",2019,2021
22,0.000643,0.000643,99126.1,63.7,56.6,"Male","2019-2021",2019,2021
23,0.000556,0.000556,99062.4,55.1,55.64,"Male","2019-2021",2019,2021
24,0.000427,0.000427,99007.3,42.3,54.67,"Male","2019-2021",2019,2021
25,0.000546,0.000546,98965.1,54,53.69,"Male","2019-2021",2019,2021
26,0.000785,0.000784,98911.1,77.6,52.72,"Male","2019-2021",2019,2021
27,0.000863,0.000862,98833.5,85.2,51.76,"Male","2019-2021",2019,2021
28,0.000671,0.000671,98748.3,66.2,50.81,"Male","2019-2021",2019,2021
29,0.000787,0.000787,98682,77.6,49.84,"Male","2019-2021",2019,2021
30,0.000633,0.000633,98604.4,62.4,48.88,"Male","2019-2021",2019,2021
31,0.001162,0.001161,98542,114.4,47.91,"Male","2019-2021",2019,2021
32,0.001238,0.001237,98427.6,121.8,46.96,"Male","2019-2021",2019,2021
33,0.000941,0.000941,98305.8,92.5,46.02,"Male","2019-2021",2019,2021
34,0.0012,0.001199,98213.4,117.8,45.06,"Male","2019-2021",2019,2021
35,0.001619,0.001618,98095.6,158.7,44.12,"Male","2019-2021",2019,2021
36,0.001422,0.001421,97936.9,139.2,43.19,"Male","2019-2021",2019,2021
37,0.001611,0.00161,97797.7,157.4,42.25,"Male","2019-2021",2019,2021
38,0.001553,0.001552,97640.3,151.5,41.32,"Male","2019-2021",2019,2021
39,0.00168,0.001679,97488.7,163.7,40.38,"Male","2019-2021",2019,2021
40,0.002071,0.002069,97325,201.3,39.45,"Male","2019-2021",2019,2021
41,0.001883,0.001881,97123.7,182.7,38.53,"Male","2019-2021",2019,2021
42,0.001972,0.001971,96941,191,37.6,"Male","2019-2021",2019,2021
43,0.002392,0.002389,96750,231.1,36.67,"Male","2019-2021",2019,2021
44,0.002652,0.002649,96518.8,255.7,35.76,"Male","2019-2021",2019,2021
45,0.00295,0.002945,96263.2,283.5,34.85,"Male","2019-2021",2019,2021
46,0.003733,0.003726,95979.7,357.6,33.95,"Male","2019-2021",2019,2021
47,0.003094,0.003089,95622.1,295.4,33.08,"Male","2019-2021",2019,2021
48,0.003764,0.003757,95326.7,358.2,32.18,"Male","2019-2021",2019,2021
49,0.003804,0.003797,94968.5,360.6,31.3,"Male","2019-2021",2019,2021
50,0.004342,0.004332,94607.9,409.9,30.42,"Male","2019-2021",2019,2021
51,0.004445,0.004435,94198,417.8,29.55,"Male","2019-2021",2019,2021
52,0.004622,0.004612,93780.2,432.5,28.68,"Male","2019-2021",2019,2021
53,0.005067,0.005055,93347.8,471.8,27.81,"Male","2019-2021",2019,2021
54,0.005421,0.005406,92875.9,502.1,26.95,"Male","2019-2021",2019,2021
55,0.005985,0.005967,92373.8,551.2,26.09,"Male","2019-2021",2019,2021
56,0.00674,0.006717,91822.6,616.8,25.24,"Male","2019-2021",2019,2021
57,0.007072,0.007047,91205.8,642.7,24.41,"Male","2019-2021",2019,2021
58,0.007256,0.00723,90563.1,654.8,23.58,"Male","2019-2021",2019,2021
59,0.007889,0.007858,89908.3,706.5,22.75,"Male","2019-2021",2019,2021
60,0.009222,0.00918,89201.8,818.9,21.93,"Male","2019-2021",2019,2021
61,0.009523,0.009478,88382.9,837.7,21.12,"Male","2019-2021",2019,2021
62,0.010683,0.010626,87545.2,930.3,20.32,"Male","2019-2021",2019,2021
63,0.011942,0.011871,86614.9,1028.2,19.53,"Male","2019-2021",2019,2021
64,0.012382,0.012305,85586.7,1053.2,18.76,"Male","2019-2021",2019,2021
65,0.013196,0.01311,84533.5,1108.2,17.99,"Male","2019-2021",2019,2021
66,0.015396,0.015278,83425.3,1274.6,17.22,"Male","2019-2021",2019,2021
67,0.016447,0.016312,82150.7,1340.1,16.48,"Male","2019-2021",2019,2021
68,0.017649,0.017495,80810.6,1413.8,15.75,"Male","2019-2021",2019,2021
69,0.019937,0.01974,79396.9,1567.3,15.02,"Male","2019-2021",2019,2021
70,0.022131,0.021888,77829.5,1703.6,14.31,"Male","2019-2021",2019,2021
71,0.023239,0.022972,76126,1748.8,13.62,"Male","2019-2021",2019,2021
72,0.025635,0.025311,74377.2,1882.6,12.93,"Male","2019-2021",2019,2021
73,0.027696,0.027318,72494.6,1980.4,12.25,"Male","2019-2021",2019,2021
74,0.032189,0.031679,70514.2,2233.8,11.58,"Male","2019-2021",2019,2021
75,0.034168,0.033594,68280.4,2293.8,10.94,"Male","2019-2021",2019,2021
76,0.0378,0.037099,65986.6,2448,10.31,"Male","2019-2021",2019,2021
77,0.042499,0.041615,63538.5,2644.2,9.68,"Male","2019-2021",2019,2021
78,0.052313,0.050979,60894.4,3104.3,9.08,"Male","2019-2021",2019,2021
79,0.055072,0.053596,57790,3097.3,8.54,"Male","2019-2021",2019,2021
80,0.061931,0.060071,54692.7,3285.4,8,"Male","2019-2021",2019,2021
81,0.067148,0.064967,51407.3,3339.8,7.48,"Male","2019-2021",2019,2021
82,0.078107,0.075171,48067.5,3613.3,6.96,"Male","2019-2021",2019,2021
83,0.086748,0.083141,44454.2,3696,6.49,"Male","2019-2021",2019,2021
84,0.101205,0.096331,40758.2,3926.3,6.03,"Male","2019-2021",2019,2021
85,0.110288,0.104525,36832,3849.8,5.62,"Male","2019-2021",2019,2021
86,0.12065,0.113786,32982.1,3752.9,5.22,"Male","2019-2021",2019,2021
87,0.137571,0.128717,29229.2,3762.3,4.83,"Male","2019-2021",2019,2021
88,0.153303,0.142389,25466.9,3626.2,4.47,"Male","2019-2021",2019,2021
89,0.171657,0.158088,21840.7,3452.8,4.13,"Male","2019-2021",2019,2021
90,0.197787,0.179988,18388,3309.6,3.81,"Male","2019-2021",2019,2021
91,0.209158,0.189356,15078.4,2855.2,3.53,"Male","2019-2021",2019,2021
92,0.244386,0.217775,12223.2,2661.9,3.24,"Male","2019-2021",2019,2021
93,0.267093,0.235626,9561.3,2252.9,3,"Male","2019-2021",2019,2021
94,0.289495,0.25289,7308.4,1848.2,2.77,"Male","2019-2021",2019,2021
95,0.334648,0.28668,5460.2,1565.3,2.54,"Male","2019-2021",2019,2021
96,0.352601,0.299754,3894.9,1167.5,2.36,"Male","2019-2021",2019,2021
97,0.397004,0.33125,2727.4,903.4,2.16,"Male","2019-2021",2019,2021
98,0.458418,0.372937,1823.9,680.2,1.99,"Male","2019-2021",2019,2021
99,0.516026,0.410191,1143.7,469.1,1.87,"Male","2019-2021",2019,2021
100,0.480663,0.387528,674.6,261.4,1.82,"Male","2019-2021",2019,2021
0,0.003675,0.003669,1e+05,366.9,81.88,"Female","2019-2021",2019,2021
1,0.000134,0.000134,99633.1,13.3,81.19,"Female","2019-2021",2019,2021
2,0.000108,0.000108,99619.8,10.7,80.2,"Female","2019-2021",2019,2021
3,4.1e-05,4.1e-05,99609.1,4.1,79.21,"Female","2019-2021",2019,2021
4,0.000142,0.000142,99605,14.1,78.21,"Female","2019-2021",2019,2021
5,4e-05,4e-05,99590.9,4,77.22,"Female","2019-2021",2019,2021
6,7.9e-05,7.9e-05,99586.9,7.9,76.22,"Female","2019-2021",2019,2021
7,5.8e-05,5.8e-05,99579,5.8,75.23,"Female","2019-2021",2019,2021
8,1.9e-05,1.9e-05,99573.3,1.9,74.23,"Female","2019-2021",2019,2021
9,3.7e-05,3.7e-05,99571.4,3.7,73.23,"Female","2019-2021",2019,2021
10,9.3e-05,9.3e-05,99567.7,9.3,72.24,"Female","2019-2021",2019,2021
11,1.9e-05,1.9e-05,99558.4,1.9,71.24,"Female","2019-2021",2019,2021
12,5.7e-05,5.7e-05,99556.6,5.6,70.24,"Female","2019-2021",2019,2021
13,0.000134,0.000134,99550.9,13.4,69.25,"Female","2019-2021",2019,2021
14,7.9e-05,7.9e-05,99537.6,7.8,68.26,"Female","2019-2021",2019,2021
15,0.000139,0.000139,99529.7,13.9,67.26,"Female","2019-2021",2019,2021
16,6e-05,6e-05,99515.9,6,66.27,"Female","2019-2021",2019,2021
17,0.000143,0.000143,99509.9,14.2,65.28,"Female","2019-2021",2019,2021
18,0.000142,0.000142,99495.7,14.1,64.29,"Female","2019-2021",2019,2021
19,0.00027,0.00027,99481.6,26.9,63.29,"Female","2019-2021",2019,2021
20,0.000241,0.000241,99454.7,24,62.31,"Female","2019-2021",2019,2021
21,0.000252,0.000252,99430.7,25.1,61.33,"Female","2019-2021",2019,2021
22,0.000248,0.000248,99405.7,24.6,60.34,"Female","2019-2021",2019,2021
23,0.00025,0.00025,99381.1,24.9,59.36,"Female","2019-2021",2019,2021
24,0.000182,0.000182,99356.2,18.1,58.37,"Female","2019-2021",2019,2021
25,0.000256,0.000256,99338.1,25.4,57.38,"Female","2019-2021",2019,2021
26,0.000378,0.000378,99312.7,37.5,56.4,"Female","2019-2021",2019,2021
27,0.000349,0.000349,99275.2,34.6,55.42,"Female","2019-2021",2019,2021
28,0.00034,0.00034,99240.6,33.8,54.44,"Female","2019-2021",2019,2021
29,0.00037,0.00037,99206.8,36.7,53.46,"Female","2019-2021",2019,2021
30,0.000538,0.000538,99170.1,53.3,52.48,"Female","2019-2021",2019,2021
31,0.000654,0.000654,99116.8,64.8,51.5,"Female","2019-2021",2019,2021
32,0.000417,0.000417,99052,41.3,50.54,"Female","2019-2021",2019,2021
33,0.000503,0.000503,99010.8,49.8,49.56,"Female","2019-2021",2019,2021
34,0.000628,0.000628,98961,62.1,48.58,"Female","2019-2021",2019,2021
35,0.000798,0.000797,98898.9,78.9,47.61,"Female","2019-2021",2019,2021
36,0.000789,0.000788,98820,77.9,46.65,"Female","2019-2021",2019,2021
37,0.001045,0.001044,98742.1,103.1,45.69,"Female","2019-2021",2019,2021
38,0.001121,0.00112,98639,110.5,44.73,"Female","2019-2021",2019,2021
39,0.00121,0.001209,98528.5,119.1,43.78,"Female","2019-2021",2019,2021
40,0.001085,0.001084,98409.4,106.7,42.84,"Female","2019-2021",2019,2021
41,0.001092,0.001091,98302.7,107.2,41.88,"Female","2019-2021",2019,2021
42,0.001493,0.001492,98195.4,146.5,40.93,"Female","2019-2021",2019,2021
43,0.001524,0.001523,98048.9,149.3,39.99,"Female","2019-2021",2019,2021
44,0.001348,0.001347,97899.6,131.9,39.05,"Female","2019-2021",2019,2021
45,0.001919,0.001918,97767.7,187.5,38.1,"Female","2019-2021",2019,2021
46,0.001886,0.001884,97580.3,183.8,37.17,"Female","2019-2021",2019,2021
47,0.00223,0.002228,97396.4,217,36.24,"Female","2019-2021",2019,2021
48,0.00245,0.002447,97179.5,237.8,35.32,"Female","2019-2021",2019,2021
49,0.002275,0.002272,96941.6,220.2,34.41,"Female","2019-2021",2019,2021
50,0.00231,0.002308,96721.4,223.2,33.48,"Female","2019-2021",2019,2021
51,0.002659,0.002655,96498.2,256.2,32.56,"Female","2019-2021",2019,2021
52,0.003042,0.003037,96242,292.3,31.64,"Female","2019-2021",2019,2021
53,0.003063,0.003059,95949.7,293.5,30.74,"Female","2019-2021",2019,2021
54,0.003397,0.003391,95656.2,324.4,29.83,"Female","2019-2021",2019,2021
55,0.004004,0.003996,95331.8,381,28.93,"Female","2019-2021",2019,2021
56,0.004134,0.004125,94950.9,391.7,28.05,"Female","2019-2021",2019,2021
57,0.004244,0.004235,94559.2,400.5,27.16,"Female","2019-2021",2019,2021
58,0.005273,0.005259,94158.7,495.1,26.27,"Female","2019-2021",2019,2021
59,0.005855,0.005838,93663.5,546.8,25.41,"Female","2019-2021",2019,2021
60,0.00649,0.006469,93116.7,602.4,24.56,"Female","2019-2021",2019,2021
61,0.00683,0.006807,92514.3,629.7,23.71,"Female","2019-2021",2019,2021
62,0.007111,0.007086,91884.6,651.1,22.87,"Female","2019-2021",2019,2021
63,0.007661,0.007632,91233.5,696.3,22.03,"Female","2019-2021",2019,2021
64,0.008208,0.008174,90537.2,740.1,21.2,"Female","2019-2021",2019,2021
65,0.009037,0.008997,89797.1,807.9,20.37,"Female","2019-2021",2019,2021
66,0.010543,0.010488,88989.2,933.3,19.55,"Female","2019-2021",2019,2021
67,0.010897,0.010838,88056,954.3,18.75,"Female","2019-2021",2019,2021
68,0.01132,0.011256,87101.6,980.4,17.95,"Female","2019-2021",2019,2021
69,0.014383,0.01428,86121.2,1229.8,17.15,"Female","2019-2021",2019,2021
70,0.014742,0.014634,84891.4,1242.3,16.39,"Female","2019-2021",2019,2021
71,0.015116,0.015003,83649.1,1255,15.63,"Female","2019-2021",2019,2021
72,0.017238,0.017091,82394.1,1408.2,14.86,"Female","2019-2021",2019,2021
73,0.019048,0.018868,80985.9,1528.1,14.11,"Female","2019-2021",2019,2021
74,0.021601,0.02137,79457.8,1698,13.37,"Female","2019-2021",2019,2021
75,0.024849,0.024544,77759.8,1908.6,12.65,"Female","2019-2021",2019,2021
76,0.027542,0.027167,75851.3,2060.7,11.95,"Female","2019-2021",2019,2021
77,0.030257,0.029806,73790.6,2199.4,11.27,"Female","2019-2021",2019,2021
78,0.034755,0.034162,71591.2,2445.7,10.6,"Female","2019-2021",2019,2021
79,0.040065,0.039278,69145.6,2715.9,9.96,"Female","2019-2021",2019,2021
80,0.04419,0.043235,66429.7,2872.1,9.35,"Female","2019-2021",2019,2021
81,0.051674,0.050373,63557.6,3201.6,8.75,"Female","2019-2021",2019,2021
82,0.056028,0.054501,60356,3289.5,8.19,"Female","2019-2021",2019,2021
83,0.064152,0.062159,57066.5,3547.2,7.63,"Female","2019-2021",2019,2021
84,0.071944,0.069445,53519.3,3716.7,7.1,"Female","2019-2021",2019,2021
85,0.081742,0.078532,49802.6,3911.1,6.6,"Female","2019-2021",2019,2021
86,0.092615,0.088516,45891.6,4062.1,6.11,"Female","2019-2021",2019,2021
87,0.106793,0.101379,41829.4,4240.6,5.66,"Female","2019-2021",2019,2021
88,0.119655,0.1129,37588.8,4243.8,5.24,"Female","2019-2021",2019,2021
89,0.13436,0.125902,33345,4198.2,4.85,"Female","2019-2021",2019,2021
90,0.150423,0.139901,29146.8,4077.7,4.47,"Female","2019-2021",2019,2021
91,0.171201,0.157702,25069.1,3953.4,4.12,"Female","2019-2021",2019,2021
92,0.192608,0.175688,21115.7,3709.8,3.79,"Female","2019-2021",2019,2021
93,0.216231,0.195134,17405.9,3396.5,3.5,"Female","2019-2021",2019,2021
94,0.241011,0.215091,14009.4,3013.3,3.22,"Female","2019-2021",2019,2021
95,0.277388,0.243602,10996.1,2678.7,2.97,"Female","2019-2021",2019,2021
96,0.304162,0.264011,8317.4,2195.9,2.76,"Female","2019-2021",2019,2021
97,0.325098,0.279642,6121.5,1711.8,2.58,"Female","2019-2021",2019,2021
98,0.380042,0.319358,4409.7,1408.3,2.38,"Female","2019-2021",2019,2021
99,0.381913,0.320678,3001.4,962.5,2.27,"Female","2019-2021",2019,2021
100,0.416164,0.344483,2038.9,702.4,2.1,"Female","2019-2021",2019,2021
0,0.004173,0.004165,1e+05,416.5,78.11,"Male","2018-2020",2018,2020
1,0.000268,0.000268,99583.5,26.7,77.44,"Male","2018-2020",2018,2020
2,0.000119,0.000119,99556.8,11.9,76.46,"Male","2018-2020",2018,2020
3,0.000175,0.000175,99545,17.4,75.47,"Male","2018-2020",2018,2020
4,3.8e-05,3.8e-05,99527.6,3.8,74.48,"Male","2018-2020",2018,2020
5,5.7e-05,5.7e-05,99523.8,5.6,73.48,"Male","2018-2020",2018,2020
6,0.000167,0.000167,99518.1,16.6,72.49,"Male","2018-2020",2018,2020
7,9e-05,9e-05,99501.5,9,71.5,"Male","2018-2020",2018,2020
8,8.9e-05,8.9e-05,99492.6,8.9,70.5,"Male","2018-2020",2018,2020
9,5.3e-05,5.3e-05,99483.7,5.3,69.51,"Male","2018-2020",2018,2020
10,0.000143,0.000143,99478.4,14.2,68.51,"Male","2018-2020",2018,2020
11,0.000126,0.000126,99464.2,12.5,67.52,"Male","2018-2020",2018,2020
12,0.000128,0.000128,99451.7,12.7,66.53,"Male","2018-2020",2018,2020
13,0.000149,0.000149,99439,14.8,65.54,"Male","2018-2020",2018,2020
14,0.000132,0.000132,99424.2,13.1,64.55,"Male","2018-2020",2018,2020
15,0.000133,0.000133,99411.1,13.2,63.56,"Male","2018-2020",2018,2020
16,0.000174,0.000174,99397.9,17.3,62.57,"Male","2018-2020",2018,2020
17,0.000193,0.000193,99380.6,19.2,61.58,"Male","2018-2020",2018,2020
18,0.000435,0.000435,99361.4,43.2,60.59,"Male","2018-2020",2018,2020
19,0.000599,0.000599,99318.2,59.5,59.62,"Male","2018-2020",2018,2020
20,0.000505,0.000505,99258.7,50.1,58.65,"Male","2018-2020",2018,2020
21,0.000591,0.00059,99208.6,58.6,57.68,"Male","2018-2020",2018,2020
22,0.000567,0.000567,99150,56.2,56.71,"Male","2018-2020",2018,2020
23,0.000633,0.000633,99093.8,62.7,55.75,"Male","2018-2020",2018,2020
24,0.000548,0.000548,99031.1,54.3,54.78,"Male","2018-2020",2018,2020
25,0.000702,0.000701,98976.8,69.4,53.81,"Male","2018-2020",2018,2020
26,0.000804,0.000803,98907.4,79.4,52.85,"Male","2018-2020",2018,2020
27,0.000865,0.000864,98827.9,85.4,51.89,"Male","2018-2020",2018,2020
28,0.000751,0.000751,98742.5,74.2,50.94,"Male","2018-2020",2018,2020
29,0.000827,0.000826,98668.3,81.5,49.97,"Male","2018-2020",2018,2020
30,0.000743,0.000743,98586.8,73.3,49.01,"Male","2018-2020",2018,2020
31,0.001176,0.001175,98513.5,115.8,48.05,"Male","2018-2020",2018,2020
32,0.001106,0.001105,98397.8,108.7,47.11,"Male","2018-2020",2018,2020
33,0.001009,0.001008,98289,99.1,46.16,"Male","2018-2020",2018,2020
34,0.00108,0.001079,98189.9,106,45.2,"Male","2018-2020",2018,2020
35,0.001572,0.001571,98083.9,154.1,44.25,"Male","2018-2020",2018,2020
36,0.001202,0.001201,97929.9,117.7,43.32,"Male","2018-2020",2018,2020
37,0.00159,0.001589,97812.2,155.4,42.37,"Male","2018-2020",2018,2020
38,0.001275,0.001274,97656.8,124.4,41.44,"Male","2018-2020",2018,2020
39,0.001849,0.001848,97532.4,180.2,40.49,"Male","2018-2020",2018,2020
40,0.002055,0.002053,97352.2,199.8,39.57,"Male","2018-2020",2018,2020
41,0.001749,0.001747,97152.4,169.7,38.65,"Male","2018-2020",2018,2020
