"age","mx","qx","lx","dx","ex","sex","year","year_start","year_end"
32,0.00044,0.00044,99111.1,43.6,51.71,"Female","2014-2016",2014,2016
33,0.000462,0.000462,99067.5,45.8,50.73,"Female","2014-2016",2014,2016
34,0.000505,0.000505,99021.7,50,49.75,"Female","2014-2016",2014,2016
35,0.000537,0.000537,98971.7,53.1,48.78,"Female","2014-2016",2014,2016
36,0.000616,0.000615,98918.6,60.9,47.8,"Female","2014-2016",2014,2016
37,0.000655,0.000654,98857.7,64.7,46.83,"Female","2014-2016",2014,2016
38,0.000742,0.000742,98793,73.3,45.86,"Female","2014-2016",2014,2016
39,0.000754,0.000754,98719.7,74.5,44.9,"Female","2014-2016",2014,2016
40,0.000879,0.000879,98645.3,86.7,43.93,"Female","2014-2016",2014,2016
41,0.000907,0.000906,98558.6,89.3,42.97,"Female","2014-2016",2014,2016
42,0.001048,0.001047,98469.3,103.1,42.01,"Female","2014-2016",2014,2016
43,0.001104,0.001103,98366.1,108.5,41.05,"Female","2014-2016",2014,2016
44,0.001215,0.001214,98257.6,119.3,40.09,"Female","2014-2016",2014,2016
45,0.001389,0.001388,98138.3,136.2,39.14,"Female","2014-2016",2014,2016
46,0.001465,0.001464,98002.1,143.4,38.2,"Female","2014-2016",2014,2016
47,0.001565,0.001564,97858.7,153,37.25,"Female","2014-2016",2014,2016
48,0.001692,0.00169,97705.7,165.2,36.31,"Female","2014-2016",2014,2016
49,0.001802,0.001801,97540.5,175.6,35.37,"Female","2014-2016",2014,2016
50,0.002037,0.002035,97364.9,198.1,34.43,"Female","2014-2016",2014,2016
51,0.002237,0.002235,97166.7,217.1,33.5,"Female","2014-2016",2014,2016
52,0.002449,0.002446,96949.6,237.2,32.58,"Female","2014-2016",2014,2016
53,0.00268,0.002676,96712.4,258.8,31.65,"Female","2014-2016",2014,2016
54,0.002919,0.002915,96453.6,281.1,30.74,"Female","2014-2016",2014,2016
55,0.003212,0.003207,96172.5,308.4,29.83,"Female","2014-2016",2014,2016
56,0.003475,0.003469,95864.1,332.6,28.92,"Female","2014-2016",2014,2016
57,0.003808,0.003801,95531.5,363.1,28.02,"Female","2014-2016",2014,2016
58,0.004095,0.004086,95168.4,388.9,27.13,"Female","2014-2016",2014,2016
59,0.004664,0.004653,94779.5,441,26.23,"Female","2014-2016",2014,2016
60,0.005135,0.005122,94338.5,483.2,25.35,"Female","2014-2016",2014,2016
61,0.005542,0.005527,93855.3,518.7,24.48,"Female","2014-2016",2014,2016
62,0.006134,0.006115,93336.6,570.7,23.62,"Female","2014-2016",2014,2016
63,0.006674,0.006652,92765.8,617.1,22.76,"Female","2014-2016",2014,2016
64,0.007163,0.007137,92148.7,657.7,21.91,"Female","2014-2016",2014,2016
65,0.007703,0.007673,91491.1,702,21.06,"Female","2014-2016",2014,2016
66,0.008506,0.00847,90789.1,769,20.22,"Female","2014-2016",2014,2016
67,0.009094,0.009052,90020.1,814.9,19.39,"Female","2014-2016",2014,2016
68,0.010349,0.010296,89205.2,918.4,18.56,"Female","2014-2016",2014,2016
69,0.011191,0.011129,88286.7,982.5,17.75,"Female","2014-2016",2014,2016
70,0.012679,0.012599,87304.2,1099.9,16.94,"Female","2014-2016",2014,2016
71,0.014113,0.014014,86204.3,1208.1,16.15,"Female","2014-2016",2014,2016
72,0.015716,0.015593,84996.2,1325.4,15.38,"Female","2014-2016",2014,2016
73,0.017666,0.017511,83670.8,1465.2,14.61,"Female","2014-2016",2014,2016
74,0.019707,0.019515,82205.6,1604.2,13.86,"Female","2014-2016",2014,2016
75,0.021974,0.021735,80601.4,1751.9,13.13,"Female","2014-2016",2014,2016
76,0.024782,0.024478,78849.4,1930.1,12.41,"Female","2014-2016",2014,2016
77,0.027196,0.026831,76919.4,2063.8,11.71,"Female","2014-2016",2014,2016
78,0.030559,0.030099,74855.5,2253.1,11.02,"Female","2014-2016",2014,2016
79,0.03455,0.033963,72602.4,2465.8,10.34,"Female","2014-2016",2014,2016
80,0.03987,0.039091,70136.6,2741.7,9.69,"Female","2014-2016",2014,2016
81,0.045413,0.044405,67394.9,2992.6,9.06,"Female","2014-2016",2014,2016
82,0.051556,0.05026,64402.3,3236.9,8.46,"Female","2014-2016",2014,2016
83,0.059296,0.057589,61165.4,3522.5,7.88,"Female","2014-2016",2014,2016
84,0.067867,0.065639,57643,3783.7,7.33,"Female","2014-2016",2014,2016
85,0.076694,0.073861,53859.3,3978.1,6.81,"Female","2014-2016",2014,2016
86,0.087713,0.084028,49881.2,4191.4,6.32,"Female","2014-2016",2014,2016
87,0.100848,0.096007,45689.8,4386.5,5.85,"Female","2014-2016",2014,2016
88,0.113442,0.107353,41303.3,4434,5.42,"Female","2014-2016",2014,2016
89,0.129794,0.121884,36869.2,4493.8,5.01,"Female","2014-2016",2014,2016
90,0.146169,0.136214,32375.5,4410,4.64,"Female","2014-2016",2014,2016
91,0.162022,0.14988,27965.5,4191.5,4.29,"Female","2014-2016",2014,2016
92,0.183355,0.167957,23774,3993,3.96,"Female","2014-2016",2014,2016
93,0.20408,0.185184,19781,3663.1,3.66,"Female","2014-2016",2014,2016
94,0.225292,0.202483,16117.9,3263.6,3.37,"Female","2014-2016",2014,2016
95,0.254111,0.225464,12854.3,2898.2,3.1,"Female","2014-2016",2014,2016
96,0.28518,0.249591,9956.1,2484.9,2.86,"Female","2014-2016",2014,2016
97,0.321381,0.276887,7471.1,2068.7,2.64,"Female","2014-2016",2014,2016
98,0.34918,0.297278,5402.5,1606,2.46,"Female","2014-2016",2014,2016
99,0.380839,0.31992,3796.4,1214.6,2.29,"Female","2014-2016",2014,2016
100,0.407439,0.338483,2581.9,873.9,2.14,"Female","2014-2016",2014,2016
0,0.004316,0.004306,1e+05,430.6,79.34,"Male","2013-2015",2013,2015
1,0.000332,0.000332,99569.4,33,78.69,"Male","2013-2015",2013,2015
2,0.000168,0.000168,99536.4,16.8,77.71,"Male","2013-2015",2013,2015
3,0.000128,0.000128,99519.6,12.7,76.73,"Male","2013-2015",2013,2015
4,0.000101,0.000101,99506.9,10,75.74,"Male","2013-2015",2013,2015
5,8.8e-05,8.8e-05,99496.8,8.7,74.74,"Male","2013-2015",2013,2015
6,9.2e-05,9.2e-05,99488.1,9.1,73.75,"Male","2013-2015",2013,2015
7,9.6e-05,9.6e-05,99479,9.6,72.76,"Male","2013-2015",2013,2015
8,6.6e-05,6.6e-05,99469.4,6.6,71.76,"Male","2013-2015",2013,2015
9,8.9e-05,8.9e-05,99462.8,8.8,70.77,"Male","2013-2015",2013,2015
10,0.000101,0.000101,99454,10,69.77,"Male","2013-2015",2013,2015
11,8.8e-05,8.8e-05,99444,8.7,68.78,"Male","2013-2015",2013,2015
12,0.000103,0.000103,99435.3,10.3,67.79,"Male","2013-2015",2013,2015
13,0.000108,0.000108,99425,10.8,66.79,"Male","2013-2015",2013,2015
14,0.000126,0.000126,99414.3,12.5,65.8,"Male","2013-2015",2013,2015
15,0.000159,0.000159,99401.7,15.8,64.81,"Male","2013-2015",2013,2015
16,0.000213,0.000213,99385.9,21.1,63.82,"Male","2013-2015",2013,2015
17,0.000281,0.000281,99364.8,27.9,62.83,"Male","2013-2015",2013,2015
18,0.000397,0.000397,99336.9,39.5,61.85,"Male","2013-2015",2013,2015
19,0.000453,0.000453,99297.4,45,60.88,"Male","2013-2015",2013,2015
20,0.00044,0.00044,99252.4,43.7,59.9,"Male","2013-2015",2013,2015
21,0.000456,0.000456,99208.7,45.2,58.93,"Male","2013-2015",2013,2015
22,0.000447,0.000447,99163.5,44.4,57.96,"Male","2013-2015",2013,2015
23,0.000537,0.000537,99119.1,53.2,56.98,"Male","2013-2015",2013,2015
24,0.000546,0.000546,99065.9,54,56.01,"Male","2013-2015",2013,2015
25,0.000569,0.000569,99011.9,56.3,55.04,"Male","2013-2015",2013,2015
26,6e-04,6e-04,98955.5,59.4,54.07,"Male","2013-2015",2013,2015
27,0.000616,0.000616,98896.2,60.9,53.11,"Male","2013-2015",2013,2015
28,0.000605,0.000604,98835.3,59.7,52.14,"Male","2013-2015",2013,2015
29,0.000634,0.000634,98775.5,62.6,51.17,"Male","2013-2015",2013,2015
30,0.000681,0.000681,98712.9,67.2,50.2,"Male","2013-2015",2013,2015
31,0.000715,0.000715,98645.7,70.5,49.23,"Male","2013-2015",2013,2015
32,0.000811,0.000811,98575.2,79.9,48.27,"Male","2013-2015",2013,2015
33,0.000806,0.000806,98495.3,79.3,47.31,"Male","2013-2015",2013,2015
34,0.00088,0.00088,98416,86.6,46.35,"Male","2013-2015",2013,2015
35,0.000953,0.000952,98329.4,93.7,45.39,"Male","2013-2015",2013,2015
36,0.001016,0.001016,98235.7,99.8,44.43,"Male","2013-2015",2013,2015
37,0.00109,0.001089,98136,106.9,43.47,"Male","2013-2015",2013,2015
38,0.001271,0.00127,98029.1,124.5,42.52,"Male","2013-2015",2013,2015
39,0.001313,0.001312,97904.6,128.5,41.57,"Male","2013-2015",2013,2015
40,0.001446,0.001445,97776.1,141.3,40.63,"Male","2013-2015",2013,2015
41,0.001578,0.001577,97634.8,153.9,39.69,"Male","2013-2015",2013,2015
42,0.001658,0.001656,97480.9,161.5,38.75,"Male","2013-2015",2013,2015
43,0.001763,0.001762,97319.4,171.4,37.81,"Male","2013-2015",2013,2015
44,0.001905,0.001904,97147.9,184.9,36.88,"Male","2013-2015",2013,2015
45,0.002169,0.002167,96963,210.1,35.95,"Male","2013-2015",2013,2015
46,0.002232,0.002229,96752.9,215.7,35.02,"Male","2013-2015",2013,2015
47,0.00245,0.002447,96537.2,236.2,34.1,"Male","2013-2015",2013,2015
48,0.002517,0.002513,96301,242.1,33.18,"Male","2013-2015",2013,2015
49,0.002888,0.002884,96059,277,32.27,"Male","2013-2015",2013,2015
50,0.003117,0.003112,95781.9,298.1,31.36,"Male","2013-2015",2013,2015
51,0.00336,0.003354,95483.8,320.3,30.45,"Male","2013-2015",2013,2015
52,0.003553,0.003547,95163.5,337.6,29.55,"Male","2013-2015",2013,2015
53,0.003929,0.003921,94826,371.8,28.66,"Male","2013-2015",2013,2015
54,0.004328,0.004318,94454.2,407.9,27.77,"Male","2013-2015",2013,2015
55,0.004715,0.004703,94046.3,442.3,26.89,"Male","2013-2015",2013,2015
56,0.005177,0.005163,93603.9,483.3,26.01,"Male","2013-2015",2013,2015
57,0.005829,0.005812,93120.6,541.2,25.14,"Male","2013-2015",2013,2015
58,0.006402,0.006381,92579.4,590.8,24.29,"Male","2013-2015",2013,2015
59,0.007088,0.007063,91988.6,649.7,23.44,"Male","2013-2015",2013,2015
60,0.007878,0.007847,91338.8,716.7,22.6,"Male","2013-2015",2013,2015
61,0.008504,0.008468,90622.1,767.4,21.78,"Male","2013-2015",2013,2015
62,0.009402,0.009358,89854.8,840.9,20.96,"Male","2013-2015",2013,2015
63,0.010262,0.010209,89013.9,908.8,20.15,"Male","2013-2015",2013,2015
64,0.011321,0.011257,88105.1,991.8,19.36,"Male","2013-2015",2013,2015
65,0.012068,0.011996,87113.3,1045,18.57,"Male","2013-2015",2013,2015
66,0.012795,0.012714,86068.4,1094.3,17.79,"Male","2013-2015",2013,2015
67,0.014074,0.013975,84974.1,1187.5,17.01,"Male","2013-2015",2013,2015
68,0.015542,0.015423,83786.6,1292.2,16.25,"Male","2013-2015",2013,2015
69,0.017416,0.017265,82494.4,1424.3,15.49,"Male","2013-2015",2013,2015
70,0.019162,0.01898,81070.1,1538.7,14.76,"Male","2013-2015",2013,2015
71,0.021104,0.020884,79531.3,1660.9,14.03,"Male","2013-2015",2013,2015
72,0.024213,0.023923,77870.4,1862.9,13.32,"Male","2013-2015",2013,2015
73,0.026536,0.026188,76007.5,1990.5,12.64,"Male","2013-2015",2013,2015
74,0.030092,0.029646,74017,2194.3,11.96,"Male","2013-2015",2013,2015
75,0.032901,0.032369,71822.7,2324.8,11.31,"Male","2013-2015",2013,2015
76,0.036455,0.035803,69497.9,2488.2,10.68,"Male","2013-2015",2013,2015
77,0.039815,0.039038,67009.7,2615.9,10.05,"Male","2013-2015",2013,2015
78,0.044921,0.043934,64393.7,2829.1,9.44,"Male","2013-2015",2013,2015
79,0.049712,0.048506,61564.7,2986.2,8.85,"Male","2013-2015",2013,2015
80,0.057287,0.055692,58578.4,3262.3,8.28,"Male","2013-2015",2013,2015
81,0.063772,0.061801,55316.1,3418.6,7.74,"Male","2013-2015",2013,2015
82,0.073091,0.070514,51897.5,3659.5,7.21,"Male","2013-2015",2013,2015
83,0.082186,0.078942,48238,3808,6.72,"Male","2013-2015",2013,2015
84,0.09175,0.087725,44430,3897.6,6.26,"Male","2013-2015",2013,2015
85,0.104933,0.099702,40532.3,4041.2,5.81,"Male","2013-2015",2013,2015
86,0.116921,0.110463,36491.2,4030.9,5.4,"Male","2013-2015",2013,2015
87,0.130975,0.122925,32460.2,3990.2,5.01,"Male","2013-2015",2013,2015
88,0.148296,0.138059,28470.1,3930.6,4.64,"Male","2013-2015",2013,2015
89,0.165143,0.152547,24539.5,3743.4,4.3,"Male","2013-2015",2013,2015
90,0.182655,0.16737,20796.1,3480.6,3.98,"Male","2013-2015",2013,2015
91,0.202941,0.184245,17315.5,3190.3,3.68,"Male","2013-2015",2013,2015
92,0.22846,0.205038,14125.2,2896.2,3.4,"Male","2013-2015",2013,2015
93,0.249311,0.221678,11229,2489.2,3.15,"Male","2013-2015",2013,2015
94,0.27487,0.241658,8739.8,2112,2.91,"Male","2013-2015",2013,2015
95,0.306741,0.265952,6627.7,1762.7,2.67,"Male","2013-2015",2013,2015
96,0.352569,0.299731,4865.1,1458.2,2.46,"Male","2013-2015",2013,2015
97,0.38051,0.319688,3406.9,1089.1,2.3,"Male","2013-2015",2013,2015
98,0.419032,0.346446,2317.7,803,2.15,"Male","2013-2015",2013,2015
99,0.442846,0.362566,1514.8,549.2,2.02,"Male","2013-2015",2013,2015
100,0.491901,0.3948,965.6,381.2,1.88,"Male","2013-2015",2013,2015
0,0.003511,0.003505,1e+05,350.5,83.04,"Female","2013-2015",2013,2015
1,0.000269,0.000269,99649.5,26.8,82.33,"Female","2013-2015",2013,2015
2,0.000133,0.000133,99622.7,13.2,81.35,"Female","2013-2015",2013,2015
3,0.000123,0.000123,99609.5,12.3,80.36,"Female","2013-2015",2013,2015
4,8.3e-05,8.3e-05,99597.3,8.3,79.37,"Female","2013-2015",2013,2015
5,7.6e-05,7.6e-05,99588.9,7.6,78.38,"Female","2013-2015",2013,2015
6,7.9e-05,7.9e-05,99581.4,7.9,77.39,"Female","2013-2015",2013,2015
7,8.3e-05,8.3e-05,99573.5,8.3,76.39,"Female","2013-2015",2013,2015
8,7.4e-05,7.4e-05,99565.2,7.4,75.4,"Female","2013-2015",2013,2015
9,7.1e-05,7.1e-05,99557.9,7.1,74.4,"Female","2013-2015",2013,2015
10,7.2e-05,7.2e-05,99550.8,7.2,73.41,"Female","2013-2015",2013,2015
11,5.5e-05,5.5e-05,99543.6,5.5,72.42,"Female","2013-2015",2013,2015
12,6.3e-05,6.3e-05,99538.1,6.2,71.42,"Female","2013-2015",2013,2015
13,0.000103,0.000103,99531.8,10.2,70.42,"Female","2013-2015",2013,2015
14,0.000117,0.000117,99521.6,11.7,69.43,"Female","2013-2015",2013,2015
15,0.000135,0.000135,99510,13.4,68.44,"Female","2013-2015",2013,2015
16,0.000155,0.000155,99496.6,15.4,67.45,"Female","2013-2015",2013,2015
17,0.000141,0.000141,99481.1,14,66.46,"Female","2013-2015",2013,2015
18,0.000204,0.000204,99467.1,20.3,65.47,"Female","2013-2015",2013,2015
19,0.000193,0.000193,99446.8,19.2,64.48,"Female","2013-2015",2013,2015
20,0.000194,0.000194,99427.6,19.3,63.49,"Female","2013-2015",2013,2015
21,0.000188,0.000188,99408.3,18.7,62.51,"Female","2013-2015",2013,2015
22,0.00021,0.00021,99389.6,20.9,61.52,"Female","2013-2015",2013,2015
23,0.000222,0.000222,99368.7,22,60.53,"Female","2013-2015",2013,2015
24,0.00021,0.00021,99346.7,20.9,59.54,"Female","2013-2015",2013,2015
25,0.000237,0.000237,99325.8,23.5,58.56,"Female","2013-2015",2013,2015
26,0.000267,0.000267,99302.2,26.5,57.57,"Female","2013-2015",2013,2015
27,0.000255,0.000254,99275.7,25.3,56.58,"Female","2013-2015",2013,2015
28,0.000309,0.000309,99250.5,30.6,55.6,"Female","2013-2015",2013,2015
29,0.000329,0.000329,99219.8,32.7,54.62,"Female","2013-2015",2013,2015
30,0.000351,0.000351,99187.2,34.8,53.63,"Female","2013-2015",2013,2015
31,0.000378,0.000378,99152.4,37.5,52.65,"Female","2013-2015",2013,2015
32,0.000419,0.000418,99114.8,41.5,51.67,"Female","2013-2015",2013,2015
33,0.000447,0.000447,99073.4,44.3,50.69,"Female","2013-2015",2013,2015
34,0.000501,0.000501,99029.1,49.6,49.72,"Female","2013-2015",2013,2015
35,0.000545,0.000545,98979.5,53.9,48.74,"Female","2013-2015",2013,2015
36,0.000614,0.000614,98925.6,60.7,47.77,"Female","2013-2015",2013,2015
37,0.000639,0.000638,98864.9,63.1,46.8,"Female","2013-2015",2013,2015
38,0.000729,0.000729,98801.8,72,45.83,"Female","2013-2015",2013,2015
39,0.000793,0.000792,98729.8,78.2,44.86,"Female","2013-2015",2013,2015
40,0.000865,0.000865,98651.6,85.3,43.89,"Female","2013-2015",2013,2015
41,0.000921,0.00092,98566.2,90.7,42.93,"Female","2013-2015",2013,2015
42,0.001034,0.001034,98475.5,101.8,41.97,"Female","2013-2015",2013,2015
43,0.001104,0.001104,98373.7,108.6,41.01,"Female","2013-2015",2013,2015
44,0.001225,0.001225,98265.1,120.3,40.06,"Female","2013-2015",2013,2015
45,0.001334,0.001333,98144.8,130.8,39.11,"Female","2013-2015",2013,2015
46,0.001414,0.001413,98014,138.4,38.16,"Female","2013-2015",2013,2015
47,0.001567,0.001566,97875.5,153.2,37.21,"Female","2013-2015",2013,2015
48,0.001665,0.001664,97722.3,162.6,36.27,"Female","2013-2015",2013,2015
49,0.001834,0.001833,97559.7,178.8,35.33,"Female","2013-2015",2013,2015
50,0.002042,0.00204,97380.9,198.7,34.39,"Female","2013-2015",2013,2015
51,0.002198,0.002195,97182.2,213.3,33.46,"Female","2013-2015",2013,2015
52,0.00243,0.002427,96968.9,235.4,32.53,"Female","2013-2015",2013,2015
53,0.002692,0.002688,96733.5,260.1,31.61,"Female","2013-2015",2013,2015
54,0.002895,0.00289,96473.4,278.8,30.7,"Female","2013-2015",2013,2015
55,0.003224,0.003219,96194.6,309.6,29.78,"Female","2013-2015",2013,2015
56,0.003448,0.003442,95885,330,28.88,"Female","2013-2015",2013,2015
57,0.003834,0.003827,95555,365.7,27.98,"Female","2013-2015",2013,2015
58,0.004116,0.004107,95189.3,391,27.08,"Female","2013-2015",2013,2015
59,0.004541,0.00453,94798.4,429.5,26.19,"Female","2013-2015",2013,2015
60,0.005122,0.005109,94368.9,482.1,25.31,"Female","2013-2015",2013,2015
61,0.005584,0.005568,93886.8,522.8,24.44,"Female","2013-2015",2013,2015
62,0.006025,0.006007,93364,560.9,23.57,"Female","2013-2015",2013,2015
63,0.006697,0.006675,92803.1,619.5,22.71,"Female","2013-2015",2013,2015
64,0.007106,0.007081,92183.7,652.7,21.86,"Female","2013-2015",2013,2015
65,0.007728,0.007698,91530.9,704.6,21.01,"Female","2013-2015",2013,2015
66,0.008214,0.00818,90826.3,743,20.17,"Female","2013-2015",2013,2015
67,0.009213,0.009171,90083.3,826.2,19.33,"Female","2013-2015",2013,2015
68,0.010466,0.010411,89257.2,929.3,18.51,"Female","2013-2015",2013,2015
69,0.011316,0.011253,88327.9,993.9,17.7,"Female","2013-2015",2013,2015
70,0.012709,0.012629,87334,1103,16.89,"Female","2013-2015",2013,2015
71,0.013981,0.013884,86231,1197.2,16.1,"Female","2013-2015",2013,2015
72,0.015713,0.01559,85033.8,1325.7,15.32,"Female","2013-2015",2013,2015
73,0.017868,0.01771,83708.1,1482.5,14.56,"Female","2013-2015",2013,2015
74,0.020013,0.019815,82225.6,1629.3,13.81,"Female","2013-2015",2013,2015
75,0.022059,0.021818,80596.3,1758.5,13.08,"Female","2013-2015",2013,2015
76,0.024719,0.024417,78837.9,1925,12.36,"Female","2013-2015",2013,2015
77,0.0273,0.026932,76912.9,2071.4,11.66,"Female","2013-2015",2013,2015
78,0.030566,0.030106,74841.4,2253.1,10.96,"Female","2013-2015",2013,2015
79,0.035206,0.034597,72588.3,2511.3,10.29,"Female","2013-2015",2013,2015
80,0.040542,0.039737,70077,2784.6,9.64,"Female","2013-2015",2013,2015
81,0.046097,0.045059,67292.3,3032.1,9.02,"Female","2013-2015",2013,2015
82,0.05227,0.050939,64260.2,3273.3,8.42,"Female","2013-2015",2013,2015
83,0.059461,0.057744,60986.9,3521.6,7.85,"Female","2013-2015",2013,2015
84,0.069259,0.066941,57465.2,3846.8,7.3,"Female","2013-2015",2013,2015
85,0.077716,0.074809,53618.4,4011.1,6.78,"Female","2013-2015",2013,2015
86,0.088242,0.084513,49607.3,4192.5,6.29,"Female","2013-2015",2013,2015
87,0.101302,0.096418,45414.9,4378.8,5.83,"Female","2013-2015",2013,2015
88,0.113359,0.107279,41036,4402.3,5.39,"Female","2013-2015",2013,2015
89,0.13034,0.122366,36633.7,4482.7,4.98,"Female","2013-2015",2013,2015
90,0.14703,0.136961,32151,4403.5,4.61,"Female","2013-2015",2013,2015
91,0.163184,0.150874,27747.6,4186.4,4.26,"Female","2013-2015",2013,2015
92,0.18461,0.16901,23561.2,3982.1,3.93,"Female","2013-2015",2013,2015
93,0.203727,0.184893,19579.1,3620,3.62,"Female","2013-2015",2013,2015
94,0.231025,0.207102,15959.1,3305.2,3.33,"Female","2013-2015",2013,2015
95,0.255825,0.226813,12653.9,2870.1,3.07,"Female","2013-2015",2013,2015
96,0.297734,0.259155,9783.9,2535.5,2.82,"Female","2013-2015",2013,2015
97,0.318519,0.274761,7248.3,1991.6,2.64,"Female","2013-2015",2013,2015
98,0.349745,0.297688,5256.8,1564.9,2.45,"Female","2013-2015",2013,2015
99,0.385681,0.32333,3691.9,1193.7,2.27,"Female","2013-2015",2013,2015
100,0.413273,0.3425,2498.2,855.6,2.12,"Female","2013-2015",2013,2015
0,0.004383,0.004373,1e+05,437.3,79.33,"Male","2012-2014",2012,2014
1,0.000346,0.000345,99562.7,34.4,78.68,"Male","2012-2014",2012,2014
2,0.000174,0.000174,99528.3,17.3,77.71,"Male","2012-2014",2012,2014
3,0.000122,0.000122,99511,12.2,76.72,"Male","2012-2014",2012,2014
4,9.9e-05,9.9e-05,99498.8,9.8,75.73,"Male","2012-2014",2012,2014
5,9.9e-05,9.9e-05,99489,9.8,74.74,"Male","2012-2014",2012,2014
6,9.2e-05,9.2e-05,99479.2,9.2,73.74,"Male","2012-2014",2012,2014
7,8.9e-05,8.9e-05,99470,8.9,72.75,"Male","2012-2014",2012,2014
8,7.8e-05,7.8e-05,99461.1,7.7,71.76,"Male","2012-2014",2012,2014
9,8.7e-05,8.7e-05,99453.4,8.7,70.76,"Male","2012-2014",2012,2014
10,9.5e-05,9.5e-05,99444.7,9.4,69.77,"Male","2012-2014",2012,2014
11,8.9e-05,8.9e-05,99435.2,8.9,68.78,"Male","2012-2014",2012,2014
12,0.00011,0.00011,99426.4,10.9,67.78,"Male","2012-2014",2012,2014
13,0.000109,0.000109,99415.5,10.9,66.79,"Male","2012-2014",2012,2014
14,0.000127,0.000127,99404.6,12.6,65.8,"Male","2012-2014",2012,2014
15,0.000143,0.000143,99392,14.3,64.8,"Male","2012-2014",2012,2014
16,0.000208,0.000208,99377.7,20.7,63.81,"Male","2012-2014",2012,2014
17,0.000293,0.000293,99357,29.1,62.83,"Male","2012-2014",2012,2014
18,0.000436,0.000436,99327.9,43.3,61.84,"Male","2012-2014",2012,2014
19,0.000446,0.000446,99284.7,44.3,60.87,"Male","2012-2014",2012,2014
20,0.000434,0.000434,99240.4,43.1,59.9,"Male","2012-2014",2012,2014
21,0.000445,0.000444,99197.3,44.1,58.92,"Male","2012-2014",2012,2014
22,0.000445,0.000445,99153.3,44.1,57.95,"Male","2012-2014",2012,2014
23,0.000536,0.000536,99109.1,53.1,56.98,"Male","2012-2014",2012,2014
24,0.000516,0.000516,99056,51.1,56.01,"Male","2012-2014",2012,2014
25,0.000526,0.000526,99004.9,52.1,55.03,"Male","2012-2014",2012,2014
26,0.000606,0.000605,98952.8,59.9,54.06,"Male","2012-2014",2012,2014
